#,WARD NAME,WARD CODE,LGA NAME,LGA CODE,State Constituency,,Federal Constituency,,Senatorial District,,STATE
3456,AMURIE OMANZE I,05,ISU (UMUNDUGBA),10,ISU,SC/403/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3457,AMURIE OMANZE II,06,ISU (UMUNDUGBA),10,ISU,SC/403/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3458,EKWE I,07,ISU (UMUNDUGBA),10,ISU,SC/403/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3459,EKWE II,08,ISU (UMUNDUGBA),10,ISU,SC/403/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3460,ISU-NJABA I,09,ISU (UMUNDUGBA),10,ISU,SC/403/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3461,ISU-NJABA II,10,ISU (UMUNDUGBA),10,ISU,SC/403/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3462,ISU-NJABA III,11,ISU (UMUNDUGBA),10,ISU,SC/403/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3463,AFARA/EZIAMA,01,MBAITOLU (NWAORIEUBI),11,MBAITOLI,SC/404/IM,Ikeduru/Mbaitoli,FC/137/IM,IMO EAST,SD/046/IM,IMO
3464,OGBAKU,02,MBAITOLU (NWAORIEUBI),11,MBAITOLI,SC/404/IM,Ikeduru/Mbaitoli,FC/137/IM,IMO EAST,SD/046/IM,IMO
3465,UMUNOHA/AZARA,03,MBAITOLU (NWAORIEUBI),11,MBAITOLI,SC/404/IM,Ikeduru/Mbaitoli,FC/137/IM,IMO EAST,SD/046/IM,IMO
3466,UBOMIRI,04,MBAITOLU (NWAORIEUBI),11,MBAITOLI,SC/404/IM,Ikeduru/Mbaitoli,FC/137/IM,IMO EAST,SD/046/IM,IMO
3467,IFAKALA,05,MBAITOLU (NWAORIEUBI),11,MBAITOLI,SC/404/IM,Ikeduru/Mbaitoli,FC/137/IM,IMO EAST,SD/046/IM,IMO
3468,OGWA I,06,MBAITOLU (NWAORIEUBI),11,MBAITOLI,SC/404/IM,Ikeduru/Mbaitoli,FC/137/IM,IMO EAST,SD/046/IM,IMO
3469,OGWA II,07,MBAITOLU (NWAORIEUBI),11,MBAITOLI,SC/404/IM,Ikeduru/Mbaitoli,FC/137/IM,IMO EAST,SD/046/IM,IMO
3470,ORODO ‘A’,08,MBAITOLU (NWAORIEUBI),11,MBAITOLI,SC/404/IM,Ikeduru/Mbaitoli,FC/137/IM,IMO EAST,SD/046/IM,IMO
3471,ORODO ‘B’,09,MBAITOLU (NWAORIEUBI),11,MBAITOLI,SC/404/IM,Ikeduru/Mbaitoli,FC/137/IM,IMO EAST,SD/046/IM,IMO
3472,UMUNWOHA/UMUAGWU MBIERI,10,MBAITOLU (NWAORIEUBI),11,MBAITOLI,SC/404/IM,Ikeduru/Mbaitoli,FC/137/IM,IMO EAST,SD/046/IM,IMO
3473,AMAIKE MBIERI,11,MBAITOLU (NWAORIEUBI),11,MBAITOLI,SC/404/IM,Ikeduru/Mbaitoli,FC/137/IM,IMO EAST,SD/046/IM,IMO
3474,EZINIHITTE MBIERI,13,MBAITOLU (NWAORIEUBI),11,MBAITOLI,SC/404/IM,Ikeduru/Mbaitoli,FC/137/IM,IMO EAST,SD/046/IM,IMO
3475,AMALA/ALULU/OBURU/O BOKWE/NTU,01,NGOW OKPALA (UMUNEKE),12,NGOR OKPALA,SC/405/IM,Aboh Mbaise/Ngor Okpala,FC/135/IM,IMO EAST,SD/046/IM,IMO
3476,ELELEM/OBIKE,02,NGOW OKPALA (UMUNEKE),12,NGOR OKPALA,SC/405/IM,Aboh Mbaise/Ngor Okpala,FC/135/IM,IMO EAST,SD/046/IM,IMO
3477,OZUZU,03,NGOW OKPALA (UMUNEKE),12,NGOR OKPALA,SC/405/IM,Aboh Mbaise/Ngor Okpala,FC/135/IM,IMO EAST,SD/046/IM,IMO
3478,EZIAMA/OKPALA,04,NGOW OKPALA (UMUNEKE),12,NGOR OKPALA,SC/405/IM,Aboh Mbaise/Ngor Okpala,FC/135/IM,IMO EAST,SD/046/IM,IMO
3479,IMERIENWE,05,NGOW OKPALA (UMUNEKE),12,NGOR OKPALA,SC/405/IM,Aboh Mbaise/Ngor Okpala,FC/135/IM,IMO EAST,SD/046/IM,IMO
3480,NGURU/UMUOWA,06,NGOW OKPALA (UMUNEKE),12,NGOR OKPALA,SC/405/IM,Aboh Mbaise/Ngor Okpala,FC/135/IM,IMO EAST,SD/046/IM,IMO
3481,NGOR/IHITTE/UMUKABI A,07,NGOW OKPALA (UMUNEKE),12,NGOR OKPALA,SC/405/IM,Aboh Mbaise/Ngor Okpala,FC/135/IM,IMO EAST,SD/046/IM,IMO
3482,OHEKELEM/NNORIE,08,NGOW OKPALA (UMUNEKE),12,NGOR OKPALA,SC/405/IM,Aboh Mbaise/Ngor Okpala,FC/135/IM,IMO EAST,SD/046/IM,IMO
3483,UMUHU,09,NGOW OKPALA (UMUNEKE),12,NGOR OKPALA,SC/405/IM,Aboh Mbaise/Ngor Okpala,FC/135/IM,IMO EAST,SD/046/IM,IMO
3484,OBIANGWU,10,NGOW OKPALA (UMUNEKE),12,NGOR OKPALA,SC/405/IM,Aboh Mbaise/Ngor Okpala,FC/135/IM,IMO EAST,SD/046/IM,IMO
3485,LOGARA/UMUOHIAGU,11,NGOW OKPALA (UMUNEKE),12,NGOR OKPALA,SC/405/IM,Aboh Mbaise/Ngor Okpala,FC/135/IM,IMO EAST,SD/046/IM,IMO
3486,ATTA I,01,NJABA (NNENASA),13,NJABA,SC/406/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3487,ATTA II,02,NJABA (NNENASA),13,NJABA,SC/406/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3488,ATTA III,03,NJABA (NNENASA),13,NJABA,SC/406/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3489,AMUCHA I,04,NJABA (NNENASA),13,NJABA,SC/406/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3490,AMUCHA II,05,NJABA (NNENASA),13,NJABA,SC/406/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3491,NKUME,06,NJABA (NNENASA),13,NJABA,SC/406/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3492,OKWUDOR,07,NJABA (NNENASA),13,NJABA,SC/406/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3493,UMUAKA I,08,NJABA (NNENASA),13,NJABA,SC/406/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3494,UMUAKA II,09,NJABA (NNENASA),13,NJABA,SC/406/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3495,UMUAKA III,10,NJABA (NNENASA),13,NJABA,SC/406/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3496,UMUAKA IV,11,NJABA (NNENASA),13,NJABA,SC/406/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3497,AMANO/UMUDURUMBA WARD (AMAIGBO I),01,"NWANGELE (ONUNWANGELE
) AMAIGBO",14,NWANGELE,SC/407/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3498,UMUANU COMMUNITY WARD (AMAIGBO II),02,"NWANGELE (ONUNWANGELE
) AMAIGBO",14,NWANGELE,SC/407/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3499,AMAJU COMMUNITY WARD (AMAIGBO III),03,"NWANGELE (ONUNWANGELE
) AMAIGBO",14,NWANGELE,SC/407/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3500,AMAMNAISI (AMAIGBO IV),04,"NWANGELE (ONUNWANGELE
) AMAIGBO",14,NWANGELE,SC/407/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3501,EZEOBOLO/OFEAHIA/DU RUOHA/UMUKABIA (AMAIGBO WARD V),05,"NWANGELE (ONUNWANGELE
) AMAIGBO",14,NWANGELE,SC/407/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3502,ABBA WARD,06,"NWANGELE (ONUNWANGELE
) AMAIGBO",14,NWANGELE,SC/407/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3503,UMUOZU WARD,07,"NWANGELE (ONUNWANGELE
) AMAIGBO",14,NWANGELE,SC/407/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3504,KARA-NA-ORLU,08,"NWANGELE (ONUNWANGELE
) AMAIGBO",14,NWANGELE,SC/407/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3505,DIM-NA-NUME,09,"NWANGELE (ONUNWANGELE
) AMAIGBO",14,NWANGELE,SC/407/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3506,ABAJAH WARD I,10,"NWANGELE (ONUNWANGELE
) AMAIGBO",14,NWANGELE,SC/407/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3507,ABAJAH WARD II,11,"NWANGELE (ONUNWANGELE
) AMAIGBO",14,NWANGELE,SC/407/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3508,ONUSA,01,NKWERRE,15,NKWERRE,SC/408/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3509,NNANANO (NKWERRE II),02,NKWERRE,15,NKWERRE,SC/408/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3510,UMUKOR (NKWERRE III),03,NKWERRE,15,NKWERRE,SC/408/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3511,NKWERRE IV (UMUNUBO/UMUNACHI),04,NKWERRE,15,NKWERRE,SC/408/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3512,NKWERRE V,05,NKWERRE,15,NKWERRE,SC/408/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3513,OWERRE V,06,NKWERRE,15,NKWERRE,SC/408/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3514,OWERRI NKWORJI I,07,NKWERRE,15,NKWERRE,SC/408/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3515,OWERRI NKWORJI II,08,NKWERRE,15,NKWERRE,SC/408/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3516,UMUDI/UMUWALA,09,NKWERRE,15,NKWERRE,SC/408/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3517,AMAOKPARA,10,NKWERRE,15,NKWERRE,SC/408/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3518,EZIAMA OBAIRE,11,NKWERRE,15,NKWERRE,SC/408/IM,Isu/Njaba/Nkwerre/Nwangele,FC/132/IM,IMO WEST,SD/047/IM,IMO
3519,ALIKE,01,OBOWO (OTOKO),16,OBOWO,SC/409/IM,,,IMO NORTH,SD/048/IM,IMO
3520,AMANZE/UMUNGWA,02,OBOWO (OTOKO),16,OBOWO,SC/409/IM,,,IMO NORTH,SD/048/IM,IMO
3521,AMUZI,03,OBOWO (OTOKO),16,OBOWO,SC/409/IM,,,IMO NORTH,SD/048/IM,IMO
3522,AVUTU,04,OBOWO (OTOKO),16,OBOWO,SC/409/IM,,,IMO NORTH,SD/048/IM,IMO
3523,EHUME,05,OBOWO (OTOKO),16,OBOWO,SC/409/IM,,,IMO NORTH,SD/048/IM,IMO
3524,ODENKUME/UMUOSOCH IE,06,OBOWO (OTOKO),16,OBOWO,SC/409/IM,,,IMO NORTH,SD/048/IM,IMO
3525,OKENALOGHO,07,OBOWO (OTOKO),16,OBOWO,SC/409/IM,,,IMO NORTH,SD/048/IM,IMO
3526,OKWUOHIA,08,OBOWO (OTOKO),16,OBOWO,SC/409/IM,,,IMO NORTH,SD/048/IM,IMO
3527,UMUARIAM/ACHARA,09,OBOWO (OTOKO),16,OBOWO,SC/409/IM,,,IMO NORTH,SD/048/IM,IMO
3528,UMUNACHI,10,OBOWO (OTOKO),16,OBOWO,SC/409/IM,,,IMO NORTH,SD/048/IM,IMO
3529,AWA,01,OGUTA (OGUTA),17,OGUTA,SC/410/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3530,EGWE/EGBUOMA,02,OGUTA (OGUTA),17,OGUTA,SC/410/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3531,IZOMBE,03,OGUTA (OGUTA),17,OGUTA,SC/410/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3532,MBALA/UBA,04,OGUTA (OGUTA),17,OGUTA,SC/410/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3533,NDEULOUKWU/UMUOW ERE,05,OGUTA (OGUTA),17,OGUTA,SC/410/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3534,OBUDI/ARO,06,OGUTA (OGUTA),17,OGUTA,SC/410/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3535,OGUTA ‘A’,07,OGUTA (OGUTA),17,OGUTA,SC/410/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3536,OGUTA ‘B’,08,OGUTA (OGUTA),17,OGUTA,SC/410/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3537,ORU,09,OGUTA (OGUTA),17,OGUTA,SC/410/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3538,OSSEMOTO/ENUIGBO,10,OGUTA (OGUTA),17,OGUTA,SC/410/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3539,UWAORIE,11,OGUTA (OGUTA),17,OGUTA,SC/410/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3540,ASSA/OBILE,01,OHAJI/EGBEMA (MMAHU EGBEMA),18,OHAJI/EGBEMA,SC/411/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3541,AWAR/IKWEREDE,02,OHAJI/EGBEMA (MMAHU EGBEMA),18,OHAJI/EGBEMA,SC/411/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3542,EGBEMA ‘A’,03,OHAJI/EGBEMA (MMAHU EGBEMA),18,OHAJI/EGBEMA,SC/411/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3543,EGBEMA ‘B’,04,OHAJI/EGBEMA (MMAHU EGBEMA),18,OHAJI/EGBEMA,SC/411/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3544,EGBEMA ‘C’,05,OHAJI/EGBEMA (MMAHU EGBEMA),18,OHAJI/EGBEMA,SC/411/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3545,EGBEMA ‘D’,06,OHAJI/EGBEMA (MMAHU EGBEMA),18,OHAJI/EGBEMA,SC/411/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3546,EKWUATO,07,OHAJI/EGBEMA (MMAHU EGBEMA),18,OHAJI/EGBEMA,SC/411/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3547,OBITTI/MGBISHI,08,OHAJI/EGBEMA (MMAHU EGBEMA),18,OHAJI/EGBEMA,SC/411/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3548,OHOBA,09,OHAJI/EGBEMA (MMAHU EGBEMA),18,OHAJI/EGBEMA,SC/411/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3549,UMUAGWO,10,OHAJI/EGBEMA (MMAHU EGBEMA),18,OHAJI/EGBEMA,SC/411/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3550,UMUAPU,11,OHAJI/EGBEMA (MMAHU EGBEMA),18,OHAJI/EGBEMA,SC/411/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3551,OKIGWE I,01,OKIGWE (OKIGWE),19,OKIGWE,SC/412/IM,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3552,OKIGWE II,02,OKIGWE (OKIGWE),19,OKIGWE,SC/412/IM,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3553,IHUBE,03,OKIGWE (OKIGWE),19,OKIGWE,SC/412/IM,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3554,AKU,04,OKIGWE (OKIGWE),19,OKIGWE,SC/412/IM,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3555,OGII,05,OKIGWE (OKIGWE),19,OKIGWE,SC/412/IM,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3556,EZINACHI,06,OKIGWE (OKIGWE),19,OKIGWE,SC/412/IM,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3557,UMUALUMUOKE,07,OKIGWE (OKIGWE),19,OKIGWE,SC/412/IM,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3558,AMURO,08,OKIGWE (OKIGWE),19,OKIGWE,SC/412/IM,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3559,NDIMOKO/OFEIMO/IBIN TA/OKANACHI/UMUOWA,09,OKIGWE (OKIGWE),19,OKIGWE,SC/412/IM,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3560,UMULOLO,10,OKIGWE (OKIGWE),19,OKIGWE,SC/412/IM,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3561,AGBOBU COMMUNITY,11,OKIGWE (OKIGWE),19,OKIGWE,SC/412/IM,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3562,EZIAMA,01,ONUIMO,20,ONUIMO,SC/413/IM ,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3563,UMUCHEKE,02,ONUIMO,20,ONUIMO,SC/413/IM ,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3564,OWERRE,03,ONUIMO,20,ONUIMO,SC/413/IM ,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3565,EZELU,04,ONUIMO,20,ONUIMO,SC/413/IM ,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3566,OFEAHIA/UMUANUMEZE,05,ONUIMO,20,ONUIMO,SC/413/IM ,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3567,ABOH/OKOHI,06,ONUIMO,20,ONUIMO,SC/413/IM ,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3568,OZIMO/UMUANUMEZE,07,ONUIMO,20,ONUIMO,SC/413/IM ,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3569,UMUNA,08,ONUIMO,20,ONUIMO,SC/413/IM ,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3570,OKWELLE I,09,ONUIMO,20,ONUIMO,SC/413/IM ,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3571,OKWELLE II,10,ONUIMO,20,ONUIMO,SC/413/IM ,Isiala Mbano/Okigwe/Onuimo,FC/130/IM,IMO NORTH,SD/048/IM,IMO
3572,OHAFOR/OKORO/UMUT ANZE,01,ORLU,21,ORLU,SC/414/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3573,OHAEKE/OKPORO,02,ORLU,21,ORLU,SC/414/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3574,EBENESE/UMUEZE/NNAC HI/IHIOMA,03,ORLU,21,ORLU,SC/414/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3575,OKWUA BALA/IHIOMA,04,ORLU,21,ORLU,SC/414/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3576,UMUNA,05,ORLU,21,ORLU,SC/414/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3577,UMUDIOKA,06,ORLU,21,ORLU,SC/414/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3578,IHITE OWERRE,07,ORLU,21,ORLU,SC/414/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3579,AMAIFEKE,08,ORLU,21,ORLU,SC/414/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3580,UMUZIKE/UMUOWA,09,ORLU,21,ORLU,SC/414/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3581,OWERRI EBEIRI,10,ORLU,21,ORLU,SC/414/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3582,EZIACHI/AMIKE,11,ORLU,21,ORLU,SC/414/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3583,OGBERURU/OBIBI,12,ORLU,21,ORLU,SC/414/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3584,ORLU/MGBEE/ORLU GOVT. STATION,13,ORLU,21,ORLU,SC/414/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3585,UMUHU OKABIA,01,ORSU (AWO IDEMILI),22,ORSU,SC/415/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3586,EBENATOR,02,ORSU (AWO IDEMILI),22,ORSU,SC/415/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3587,OKWUFURUAKU,03,ORSU (AWO IDEMILI),22,ORSU,SC/415/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3588,OKWUAMARAIHIE I,04,ORSU (AWO IDEMILI),22,ORSU,SC/415/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3589,OKWUAMARAIHIE II,05,ORSU (AWO IDEMILI),22,ORSU,SC/415/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3590,OKWUETITI,06,ORSU (AWO IDEMILI),22,ORSU,SC/415/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3591,ORSU IHITEUKWA,07,ORSU (AWO IDEMILI),22,ORSU,SC/415/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3592,IHITENANSA,08,ORSU (AWO IDEMILI),22,ORSU,SC/415/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3593,ASSAH UBIRIELEM,09,ORSU (AWO IDEMILI),22,ORSU,SC/415/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3594,EZIAWA,10,ORSU (AWO IDEMILI),22,ORSU,SC/415/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3595,AMARURU,11,ORSU (AWO IDEMILI),22,ORSU,SC/415/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3596,AWO-OMAMMA I,01,ORU-EAST,23,ORU EAST,SC/416/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3597,AWO-OMAMMA II,02,ORU-EAST,23,ORU EAST,SC/416/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3598,AWO-OMAMMA III,03,ORU-EAST,23,ORU EAST,SC/416/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3599,AWO-OMAMMA IV,04,ORU-EAST,23,ORU EAST,SC/416/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3600,AMIRI I,05,ORU-EAST,23,ORU EAST,SC/416/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3601,AMIRI II,06,ORU-EAST,23,ORU EAST,SC/416/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3602,AKUMA,07,ORU-EAST,23,ORU EAST,SC/416/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3603,AMAGU,08,ORU-EAST,23,ORU EAST,SC/416/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3604,AKATA,09,ORU-EAST,23,ORU EAST,SC/416/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3605,OMUMA,10,ORU-EAST,23,ORU EAST,SC/416/IM,Oru East/Orsu/Orlu,FC/134/IM,IMO WEST,SD/047/IM,IMO
3606,NEMPI/ELEM,01,ORU-WEST (MGBIDI),24,ORU WEST,SC/417/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
3607,OTULU,02,ORU-WEST (MGBIDI),24,ORU WEST,SC/417/IM,Oguta/Ohaji-Egbema/Oru West,FC/133/IM,IMO WEST,SD/047/IM,IMO
